url,title,location,price,original_price,currency,description,poster_type,poster_name,features_Características básicas,features_Edificio,features_Equipamiento,features_Certificado energético,images_Estancia,images_Foto,images_Pasillo,images_Cocina,images_Baño,images_Zonas comunes,images_Piscina,images_Plaza de parking,images_Vistas,plans,updated,time_stamp,images_Salón,images_Dormitorio,images_Comedor,images_Terraza,images_Detalles,images_Vestíbulo,images_Alrededores,images_Fachada,images_Ascensores,images_Jardín,images_Escalera,images_Certificación energética,images_Balcón,images_Ambiente,images_Oficina,images_Almacén,images_Vestidor,images_Estudio,images_Trastero
https://www.idealista.com/inmueble/100632839/,Piso en venta en Sanchinarro,"Hortaleza, Madrid",550000,,€,"REF 59173Hermoso piso en zona residencial y tranquila, rodeado de todos los servicios esenciales para vivir como supermercados, restaurantes, bares, comercios, farmacias, colegios, parques y zonas verdes. Muy bien comunicado, ya que a pocos minutos andando se ubica la estación de Metro y en sus proximidades gran cantidad de paradas de varias líneas de autobús.La vivienda se encuentra en una 1ra planta exterior a la que se accede por ascensor y cuenta con 113m2 muy bien distribuidos en espacios amplio y luminosos.Posee amplio salón, cocina independiente completamente amueblada y equipada.Tiene 3 dormitorios con armarios empotrados, posee 2 cuartos de baños completos, el principal con bañera de hidromasajes.Todos los ambientes con aire acondicionado y calefacción individual por gas natural.Cuenta con plaza de garaje doble incluida, zonas verdes, ´piscina, gimnasio, trastero y acceso adaptado para personas con movilidad reducida.¡El sitio para usted esta en Madrid!¡Consúltenos sin compromiso!Gestión de confianzaEncuentra más en.",Profesional,Guillermo Castro,"['113 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Calefacción individual: Gas natural', 'Solo acceso exterior adaptado para personas con movilidad reducida']","['Planta 1ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes']",['No indicado'],"['https://www.idealista.com/inmueble/100632839/foto/1/', 'https://www.idealista.com/inmueble/100632839/foto/2/', 'https://www.idealista.com/inmueble/100632839/foto/3/', 'https://www.idealista.com/inmueble/100632839/foto/6/']","['https://www.idealista.com/inmueble/100632839/foto/4/', 'https://www.idealista.com/inmueble/100632839/foto/7/', 'https://www.idealista.com/inmueble/100632839/foto/8/', 'https://www.idealista.com/inmueble/100632839/foto/9/', 'https://www.idealista.com/inmueble/100632839/foto/10/', 'https://www.idealista.com/inmueble/100632839/foto/11/', 'https://www.idealista.com/inmueble/100632839/foto/12/', 'https://www.idealista.com/inmueble/100632839/foto/13/', 'https://www.idealista.com/inmueble/100632839/foto/17/', 'https://www.idealista.com/inmueble/100632839/foto/18/', 'https://www.idealista.com/inmueble/100632839/foto/22/']",['https://www.idealista.com/inmueble/100632839/foto/5/'],['https://www.idealista.com/inmueble/100632839/foto/14/'],"['https://www.idealista.com/inmueble/100632839/foto/15/', 'https://www.idealista.com/inmueble/100632839/foto/16/', 'https://www.idealista.com/inmueble/100632839/foto/19/', 'https://www.idealista.com/inmueble/100632839/foto/20/', 'https://www.idealista.com/inmueble/100632839/foto/21/']","['https://www.idealista.com/inmueble/100632839/foto/23/', 'https://www.idealista.com/inmueble/100632839/foto/24/']",['https://www.idealista.com/inmueble/100632839/foto/25/'],['https://www.idealista.com/inmueble/100632839/foto/26/'],['https://www.idealista.com/inmueble/100632839/foto/28/'],['https://www.idealista.com/inmueble/100632839/foto/27/'],22 de abril,2023-04-23 01:51:42,,,,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101191755/,"Piso en venta en calle de Ferroviarios, 108","Almendrales, Madrid",150000,,€,"Se vende piso en la calle FerroviariosCOMPLETAMENTE REFORMADO Y PARA ENTRAR A VIVIR La vivienda se distribuye en salón, cocina, 1 dormitorio (anteriormente de 2) y un cuarto de baño.Suelo de tarima, ventanas de climalit, A/A frio y calor en salón y dormitorio, calefacción individual por Gas natural y en general todo nuevo. Ubicada en el distrito de Usera, se encuentra rodeada de todo tipo de comercios, farmacias, colegios, supermercados y parques, buena comunicación con línea de metro almendrales y paradas de autobús.",Particular,Francisco,"['52 m² construidos', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción individual: Gas natural']","['Entreplanta interior', 'Sin ascensor']",['Aire acondicionado'],['En trámite'],,,"['https://www.idealista.com/inmueble/101191755/foto/5/', 'https://www.idealista.com/inmueble/101191755/foto/6/']","['https://www.idealista.com/inmueble/101191755/foto/8/', 'https://www.idealista.com/inmueble/101191755/foto/9/']",['https://www.idealista.com/inmueble/101191755/foto/10/'],,,,,[],22 de abril,2023-04-23 01:51:46,"['https://www.idealista.com/inmueble/101191755/foto/1/', 'https://www.idealista.com/inmueble/101191755/foto/2/']","['https://www.idealista.com/inmueble/101191755/foto/3/', 'https://www.idealista.com/inmueble/101191755/foto/4/', 'https://www.idealista.com/inmueble/101191755/foto/7/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101189956/,Piso en venta en avenida de Cantabria,"Alameda de Osuna, Madrid",440000,,€,"Se vende piso de magnificas características. Dispone de un salón amplio, tres habitaciones y dos baños completos.Destaca por su gran  luminosidad. carpintería interna de madera, paredes lisas y acristalamiento climalit.La finca dispone de ascensor.Cuenta con una buena comunicación de trasporte público y privado, se encuentra a tan solo 3 minutos andando de la estación de metro de Alameda de Osuna (L5), dispone de las líneas de autobús (112, 114, 115, 151, N4), con acceso a M-30, M-40, A 2, M-14 y al Aeropuerto Adolfo Suarez (Barajas). Se encuentra en un barrio con amplias zonas verdes y tiene acceso a servicios como el Palacio de Hielo, Mercadona, Eroski, Día, Área Infantil, Restaurantes y Zonas de Ocio. Muy cerca se pueden encontrar parques y áreas verdes (Juan Pablo II, Parque El Capricho, Campo de las Naciones).NO DUDE EN PROGRAMAR SU VISITA.",Profesional,merino,"['122 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1973']","['exterior', 'Con ascensor']",['Aire acondicionado'],['En trámite'],['https://www.idealista.com/inmueble/101189956/foto/9/'],,,"['https://www.idealista.com/inmueble/101189956/foto/2/', 'https://www.idealista.com/inmueble/101189956/foto/3/', 'https://www.idealista.com/inmueble/101189956/foto/4/']","['https://www.idealista.com/inmueble/101189956/foto/6/', 'https://www.idealista.com/inmueble/101189956/foto/8/']",,,,['https://www.idealista.com/inmueble/101189956/foto/10/'],[],22 de abril,2023-04-23 01:51:49,['https://www.idealista.com/inmueble/101189956/foto/5/'],"['https://www.idealista.com/inmueble/101189956/foto/1/', 'https://www.idealista.com/inmueble/101189956/foto/7/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101192561/,Piso en venta en calle de Nuestra Señora de Luján,"Nueva España, Madrid",648000,,€,"Les presentamos increíble piso de 156 metros cuadrados con muchas posibilidades de reforma.La vivienda está distribuida de la siguiente manera:Espacioso salón comedor, tres amplios dormitorios, cocina completa con galería independiente y tres baños completos.Además tiene una amplia terraza con muchas posibilidades a la hora de la reforma.La vivienda cuenta con una gran entrada de luz natural maravillosa, dado que es una primera planta entera, tiene amplios ventanales y ventanas por prácticamente toda la vivienda. Todas las habitaciones son exteriores, al igual que el salón - comedor.La finca cuenta con portero físico durante todo el día y además tiene un buen acceso para personas de movilidad reducida y todas las comodidades dignas de un edificio premium de la zona.Inmejorable ubicación, con todos los servicios cerca, colegios, tiendas, comercio de proximidad, ocio, gastronomía, hospitales y el Estadio Santiago Bernabéu, actualmente en obras pero en fase final, muy avanzadas terminarán el próximo verano, dejando la calle peatonal y de acceso al aparcamiento de residentes. Incrementándole valor a la zona si cabe.Situado en el distrito de Chamartín, en el eje principal de la Castellana, muy cerca de la zona financiera de Azca y muy bien comunicada tanto por transporte público, numerosos autobuses y metro L10, como el acceso a la castellana con salida a la M30.*Los gastos propios de compraventa (ITP), notaria, gestoría, registro y honorarios de agencia están no incluidos en el precio.PONEMOS A TU DISPOSICIÓN TODOS NUESTROS SERVICIOS:- TASACIÓN DE SU VIVIENDA GRATUITA Y SIN COMPROMISO para que conozca el valor de su vivienda o bien si necesita venderla.- ASESORAMIENTO FINANCIERO para ayudarle a encontrar el piso con el precio que le encaja y resolver las dudas del proceso de compra.- ASESORAMIENTO DE VIVIENDA para ayudarle a encontrar el piso con las características que necesita.",Profesional,Gorg Real Estate,"['156 m² construidos', '3 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Orientación sur', 'Construido en 1973', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida']","['Planta 1ª exterior', 'Con ascensor']",,"['Consumo:', 'Emisiones:']",,['https://www.idealista.com/inmueble/101192561/foto/17/'],['https://www.idealista.com/inmueble/101192561/foto/18/'],['https://www.idealista.com/inmueble/101192561/foto/12/'],"['https://www.idealista.com/inmueble/101192561/foto/6/', 'https://www.idealista.com/inmueble/101192561/foto/7/', 'https://www.idealista.com/inmueble/101192561/foto/8/', 'https://www.idealista.com/inmueble/101192561/foto/9/', 'https://www.idealista.com/inmueble/101192561/foto/10/', 'https://www.idealista.com/inmueble/101192561/foto/11/']",,,,"['https://www.idealista.com/inmueble/101192561/foto/22/', 'https://www.idealista.com/inmueble/101192561/foto/23/', 'https://www.idealista.com/inmueble/101192561/foto/24/', 'https://www.idealista.com/inmueble/101192561/foto/25/']","['https://www.idealista.com/inmueble/101192561/foto/2/', 'https://www.idealista.com/inmueble/101192561/foto/3/']",22 de abril,2023-04-23 01:51:53,,"['https://www.idealista.com/inmueble/101192561/foto/1/', 'https://www.idealista.com/inmueble/101192561/foto/14/', 'https://www.idealista.com/inmueble/101192561/foto/15/', 'https://www.idealista.com/inmueble/101192561/foto/16/']","['https://www.idealista.com/inmueble/101192561/foto/4/', 'https://www.idealista.com/inmueble/101192561/foto/5/']",['https://www.idealista.com/inmueble/101192561/foto/13/'],"['https://www.idealista.com/inmueble/101192561/foto/19/', 'https://www.idealista.com/inmueble/101192561/foto/20/']",['https://www.idealista.com/inmueble/101192561/foto/21/'],,,,,,,,,,,,,
https://www.idealista.com/inmueble/101191094/,Piso en venta en calle Inmaculada Concepción,"Comillas, Madrid",225000,,€,"Precioso piso reformado de 67 m2 exterior luminoso en 1ª planta sin ascensor próximo a Madrid Río.Se distribuye en 2 dormitorios con armarios empotrados, salón, cocina independiene equipada y baño competo con espacioso plato de ducha.La vivienda se encuentra reformada con suelos de gres en baño y cocina y tarima en el resto de estancias, carpintería exterior en aluminio lacado en blanco con persianas incorporadas, puertas interiores acabadas en roble y la de acceso a la vivienda blindadaEl suministro de agua caliente es individual de Gas Natural y la calefacción es a través de suelo radiante. Dispone de Aire Acondicionado por conductos.Ubicada cerca del parque de Madrid Rio rodeado de todos los servicios, comercios, zonas ajardinadas y de ocio que desees.Muy bien comunicado con el Metro Marqués de Vadillo y línea 23 de autobús además, con fácil y cómodo acceso a M30.Así pues ¡llámanos! Estamos trabajando para que sigas contando con nosotros en todo lo que necesites.",Profesional,"Punto Embajadores, S.L","['67 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Construido en 1960', 'Calefacción individual: Bomba de frío/calor']","['Planta 1ª exterior', 'Sin ascensor']",,"['Consumo: \n197 kWh/m² año', 'Emisiones: \n58 kg CO2/m² año']",,"['https://www.idealista.com/inmueble/101191094/foto/13/', 'https://www.idealista.com/inmueble/101191094/foto/18/']","['https://www.idealista.com/inmueble/101191094/foto/3/', 'https://www.idealista.com/inmueble/101191094/foto/5/', 'https://www.idealista.com/inmueble/101191094/foto/8/']","['https://www.idealista.com/inmueble/101191094/foto/12/', 'https://www.idealista.com/inmueble/101191094/foto/19/', 'https://www.idealista.com/inmueble/101191094/foto/20/', 'https://www.idealista.com/inmueble/101191094/foto/21/']","['https://www.idealista.com/inmueble/101191094/foto/14/', 'https://www.idealista.com/inmueble/101191094/foto/15/', 'https://www.idealista.com/inmueble/101191094/foto/16/', 'https://www.idealista.com/inmueble/101191094/foto/22/']",,,,['https://www.idealista.com/inmueble/101191094/foto/17/'],['https://www.idealista.com/inmueble/101191094/foto/23/'],22 de abril,2023-04-23 01:51:57,"['https://www.idealista.com/inmueble/101191094/foto/1/', 'https://www.idealista.com/inmueble/101191094/foto/2/', 'https://www.idealista.com/inmueble/101191094/foto/4/']","['https://www.idealista.com/inmueble/101191094/foto/6/', 'https://www.idealista.com/inmueble/101191094/foto/7/', 'https://www.idealista.com/inmueble/101191094/foto/9/', 'https://www.idealista.com/inmueble/101191094/foto/10/', 'https://www.idealista.com/inmueble/101191094/foto/11/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101191660/,Piso en venta en calle de Arturo Soria,"Costillares, Madrid",750000,,€,"Piso 163 m² en Madrid, Madrid Cornejo Inmuebles ofrece piso en el Pinar de Chamartín, con una superficie útil de 142m2. Muy luminoso por su orientación Este y Sur y su altura, piso onceavo de un total de dieciseis. Se distribuye en tres zonas:A la derecha entrando con puerta principal y amplio hall y entrada a cocina totalmente amueblada con terraza y tendedero, y una habitación/office y un cuarto de baño completo, junto a entrada de servicio.A la izquierda, la zona de descanso, con tres amplias habitaciones, con dos baños, uno de ellos en suite, y con varios armarios empotrados en las propias habitaciones y en pasillo. Y por último, al frente, amplio salón-comedor de unos 50 m2 con una amplia terraza de unos 20 m2. Toda ella acristalada.Todo ello con vista a la calle Jazmín, Piscina Comunitaria, Parque Infantil y Parroquia.Suelos de parquet recién acuchillado en toda la casa excepto baños y cocina. además se ha alisado la pintura de toda la vivienda, y se han reformado los baños.Calefacción central y agua caliente central incluida en los gastos de comunidad.La finca cuenta con portero y Piscina comunitaria.Posibilidad de incluir dos plazas de garaje y tres trasteros, habría que ver cada precio individualizado, y consultar con la propiedad precio total.Se encuentra en el centro de la Primera Fase de Pinar de Chamartín, rodeada de Comercios de proximidad, supermercados, colegio Joaquín Turina, ambulatorio, farmacia, metro y autobuses, todo a menos de 5 minutos andando. Situación ideal para disfrutar de un barrio residencial, muy bien comunicado y rodeado de todos los servicios.",Profesional,miguel angel,"['163 m² construidos, 142 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central: Gas', 'Solo acceso exterior adaptado para personas con movilidad reducida']","['Planta 11ª exterior', 'Con ascensor']","['Piscina', 'Zonas verdes']","['Consumo: \n306 kWh/m² año', 'Emisiones: \n63 kg CO2/m² año']","['https://www.idealista.com/inmueble/101191660/foto/1/', 'https://www.idealista.com/inmueble/101191660/foto/2/', 'https://www.idealista.com/inmueble/101191660/foto/3/', 'https://www.idealista.com/inmueble/101191660/foto/9/', 'https://www.idealista.com/inmueble/101191660/foto/12/', 'https://www.idealista.com/inmueble/101191660/foto/15/', 'https://www.idealista.com/inmueble/101191660/foto/18/', 'https://www.idealista.com/inmueble/101191660/foto/21/']","['https://www.idealista.com/inmueble/101191660/foto/13/', 'https://www.idealista.com/inmueble/101191660/foto/24/']","['https://www.idealista.com/inmueble/101191660/foto/4/', 'https://www.idealista.com/inmueble/101191660/foto/14/', 'https://www.idealista.com/inmueble/101191660/foto/19/']","['https://www.idealista.com/inmueble/101191660/foto/6/', 'https://www.idealista.com/inmueble/101191660/foto/7/', 'https://www.idealista.com/inmueble/101191660/foto/8/', 'https://www.idealista.com/inmueble/101191660/foto/10/']","['https://www.idealista.com/inmueble/101191660/foto/11/', 'https://www.idealista.com/inmueble/101191660/foto/17/', 'https://www.idealista.com/inmueble/101191660/foto/20/']",,,"['https://www.idealista.com/inmueble/101191660/foto/26/', 'https://www.idealista.com/inmueble/101191660/foto/27/']","['https://www.idealista.com/inmueble/101191660/foto/22/', 'https://www.idealista.com/inmueble/101191660/foto/23/', 'https://www.idealista.com/inmueble/101191660/foto/25/']",[],22 de abril,2023-04-23 01:52:02,,['https://www.idealista.com/inmueble/101191660/foto/16/'],,['https://www.idealista.com/inmueble/101191660/foto/5/'],,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101191209/,Dúplex en venta en Monte Oliveti,"Numancia, Madrid",135000,,€,"INMOBILIARIA CASA FAMILIA vende en exclusiva, acogedor dúplex de 40 m2 aproximadamente.Con excelente ubicación, se distribuye en la planta baja: se distribuye en salón comedor, cocina, cuarto de baño con bañera, en la planta alta: se encuentra el dormitorio, con armario empotrado.Posee aire acondicionado frío/calor en el salón y dormitorio principal, el agua se calienta por calentador eléctrico.Las calidades del piso son: en planta baja existe una ventana de aluminio climalit, en los techos de cocina, baño y dormitorio, ventanas tipo velux, suelos de madera y cerámico y en paredes pintura lisa.El cuarto de baño con bañera, cocina completa, equipada y amoblada. La finca se encuentra en buen estado, con una reforma del año 2013 y portero automático. Su ubicación es ideal, a 2 minutos de la Av. De la Albufera y de la boca de metro Nueva Numancia L1, y a 6 minutos de la estación Puerta de Atocha.La zona dispone de instituciones educativas, centros de salud, diferente tipo de comercios (farmacias, herbolarios, zapaterías, bazares, fruterías, bares, etc. ) también de diferentes tipos de autobuses, con fácil acceso a la M40 y M30, A3, A4.100 % de financiación según perfil de compradorRecomendamos realizar llamada telefónica para concertar una visita.",Profesional,Lised Moreno,"['40 m² construidos, 35 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1915', 'Calefacción individual: Bomba de frío/calor']","['Bajo interior', 'Sin ascensor']",['Aire acondicionado'],['En trámite'],,,,"['https://www.idealista.com/inmueble/101191209/foto/4/', 'https://www.idealista.com/inmueble/101191209/foto/5/']",['https://www.idealista.com/inmueble/101191209/foto/6/'],['https://www.idealista.com/inmueble/101191209/foto/13/'],,,,"['https://www.idealista.com/inmueble/101191209/foto/15/', 'https://www.idealista.com/inmueble/101191209/foto/16/']",22 de abril,2023-04-23 01:52:04,"['https://www.idealista.com/inmueble/101191209/foto/1/', 'https://www.idealista.com/inmueble/101191209/foto/2/', 'https://www.idealista.com/inmueble/101191209/foto/3/']","['https://www.idealista.com/inmueble/101191209/foto/7/', 'https://www.idealista.com/inmueble/101191209/foto/8/', 'https://www.idealista.com/inmueble/101191209/foto/9/', 'https://www.idealista.com/inmueble/101191209/foto/10/', 'https://www.idealista.com/inmueble/101191209/foto/11/', 'https://www.idealista.com/inmueble/101191209/foto/12/']",,,,,['https://www.idealista.com/inmueble/101191209/foto/14/'],,,,,,,,,,,,
https://www.idealista.com/inmueble/101190720/,"Piso en venta en calle de Añastro, 23","Apóstol Santiago, Madrid",345000,,€,"Piso en zona del Bosque de Arturo Soria, listo para entrar a vivir. Incluye 1 trastero y 1 plaza de garaje.Dispone de:- 2 dormitorios, ambos con armarios empotrados y completamente equipados.- 2 baños completos, equipados con armarios y accesorios. Uno con bañera y otro con ducha. Los dos tienen ventana al exterior.- Salón comedor con orientación norte.- Cocina independiente, equipada y tendedero.- Trastero de fácil acceso.- 1 plaza de garaje en calle Burgo de Osma incluida en el precio.La vivienda tiene calefacción central. la orientación norte es muy agradable puesto que da a una zona ajardinada y sin tráfico; y en los meses de verano es muy fresca.El edificio tiene 4 vecinos por planta y dispone de portero automático. Está ubicado en una zona ajardinada, sin tráfico y muy agradable.Cercano a estación de autobus, supermercados y colegios. Precio: 345.000 €.",Particular,Susana,"['73 m² construidos', '2 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Calefacción central']","['Planta 3ª exterior', 'Con ascensor']",,"['Consumo:', 'Emisiones:']",['https://www.idealista.com/inmueble/101190720/foto/10/'],['https://www.idealista.com/inmueble/101190720/foto/6/'],,['https://www.idealista.com/inmueble/101190720/foto/7/'],"['https://www.idealista.com/inmueble/101190720/foto/8/', 'https://www.idealista.com/inmueble/101190720/foto/9/']",,,,,[],22 de abril,2023-04-23 01:52:06,"['https://www.idealista.com/inmueble/101190720/foto/1/', 'https://www.idealista.com/inmueble/101190720/foto/2/']","['https://www.idealista.com/inmueble/101190720/foto/3/', 'https://www.idealista.com/inmueble/101190720/foto/4/', 'https://www.idealista.com/inmueble/101190720/foto/5/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/28283604/,"Piso en venta en calle Mauricio Legendre, 45","Castilla, Madrid",695000,,€,"PARA INVERSORES o PARTICULARES. ALQUILADO A EMBAJADA EN MUY BUENAS CONDICIONES, HASTA FINALES DE JULIO DEL 2027.MAGINIFICA vivienda en URBANIZACIÓN DE LUJO de CUATRO ALTURAS. El piso tiene 147m2 construidos, 3 habitaciones y 2 baños completos. Está reformado INTEGRALMENTE con PRIMERAS CALIDADES hace 3 meses. Por la orientación Norte/ Sur y ser exterior TIENE LUZ NATURAL todo el día en TODAS LAS ESTANCIAS y es SILENCIOSO. Salón con mirador. Trastero incluido.La urbanización es de 2005. Tiene VIGILIANCIA 24 HORAS, PISCINA EXTERIOR de 25m, zona INFANTIL, GIMNASIO y zonas COMUNES para cumpleaños o eventos privados.La vivienda está a 100m de la Castellana, frente a las cinco torres y al RECIÉN INAUGURADO CENTRO COMERCIAL de CALEIDO. Por el otro lado, la estación de Chamartín a escasos 200m y a 10mins andando de plaza Castilla. Otros datos de interés: - AC en salón y en los cuatro dormitorios- Calefacción individual- Ventanas con carpintería PVC Deceuninck + oscilobatientes en toda la vivienda con aislamiento térmico y de ruido- Baños con grifería de diseño Grohe.Gestionado por PARTICULAR. Abstenerse agencias.",Particular,Vicente,"['149 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje por 39.500 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2005', 'Calefacción individual: Gas natural', 'Acceso y vivienda adaptados para personas con movilidad reducida']","['Planta 2ª exterior', 'Con ascensor']","['Aire acondicionado', 'Piscina', 'Zonas verdes']","['Consumo: \n82 kWh/m² año', 'Emisiones: \n17 kg CO2/m² año']",,,"['https://www.idealista.com/inmueble/28283604/foto/19/', 'https://www.idealista.com/inmueble/28283604/foto/20/']","['https://www.idealista.com/inmueble/28283604/foto/1/', 'https://www.idealista.com/inmueble/28283604/foto/9/', 'https://www.idealista.com/inmueble/28283604/foto/10/']","['https://www.idealista.com/inmueble/28283604/foto/17/', 'https://www.idealista.com/inmueble/28283604/foto/18/']","['https://www.idealista.com/inmueble/28283604/foto/2/', 'https://www.idealista.com/inmueble/28283604/foto/3/', 'https://www.idealista.com/inmueble/28283604/foto/21/', 'https://www.idealista.com/inmueble/28283604/foto/22/']","['https://www.idealista.com/inmueble/28283604/foto/4/', 'https://www.idealista.com/inmueble/28283604/foto/5/']",,,['https://www.idealista.com/inmueble/28283604/foto/6/'],23 de abril,2023-04-23 01:52:10,"['https://www.idealista.com/inmueble/28283604/foto/7/', 'https://www.idealista.com/inmueble/28283604/foto/8/']","['https://www.idealista.com/inmueble/28283604/foto/11/', 'https://www.idealista.com/inmueble/28283604/foto/12/', 'https://www.idealista.com/inmueble/28283604/foto/13/', 'https://www.idealista.com/inmueble/28283604/foto/14/', 'https://www.idealista.com/inmueble/28283604/foto/15/', 'https://www.idealista.com/inmueble/28283604/foto/16/']",,,,,,,,,,,,,,,,,
https://www.idealista.com/inmueble/101176224/,Piso en venta en Manuel García,"Campamento, Madrid",270000,,€,"Vivienda de obra nueva a estrenar del 2022 en planta baja con una superficie de 62 m2 construidos, muy luminosa, distribuida en un hall, cocina americana equipada y amueblada con muebles altos y bajos de gran capacidad, inducción, horno, fregadero, y campana extractora sin electrodomésticos integrada en el salón, dos baños completos con plato de ducha y dos dormitorios(uno de ellos en suite) con armarios empotrados.En el precio se incluye un trastero.Memoria de calidades:Instalación de calefacción de aerotermia.Suelo radiante refrescante con termostatos individuales en salón y dormitorios.Puertas lacadas en blanco.Suelo cerámico de calidad.Armarios empotrados revestidos.Persianas de aluminio inyectado en poliuretano.Ventanas de doble acristalamiento oscilobatientes con vidrio de seguridad.Puerta blindada con cierre de seguridad.Pintura lisa.Videoportero.Finca con ascensor.Se vende sin amueblar.No cobramos comisión al comprador.Ubicación excelente en entorno tranquilo con todos los servicios, bien comunicada, a 50m de la estación de metro Colonia Jardín(Línea 10) y metro Ligero-2 y Metro Ligero-3, además de numerosos autobuses como son: 65, 510A, 561A, 561B, 5 74, 591, H y el nocturno N905, y con salida directa a la A-5 o paseo de Extremadura. Cerca del Hospital Quirón, y de colegios, del centro comercial Carrefour Ciudad de la Imagen, supermercados, comercios y a 10 minutos de la Casa de Campo.",Profesional,Eva Marquez,"['62 m² construidos', '2 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2022', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida']","['Bajo exterior', 'Con ascensor']",['Aire acondicionado'],['En trámite'],"['https://www.idealista.com/inmueble/101176224/foto/13/', 'https://www.idealista.com/inmueble/101176224/foto/14/']",,['https://www.idealista.com/inmueble/101176224/foto/12/'],"['https://www.idealista.com/inmueble/101176224/foto/2/', 'https://www.idealista.com/inmueble/101176224/foto/3/', 'https://www.idealista.com/inmueble/101176224/foto/4/']","['https://www.idealista.com/inmueble/101176224/foto/15/', 'https://www.idealista.com/inmueble/101176224/foto/16/', 'https://www.idealista.com/inmueble/101176224/foto/17/', 'https://www.idealista.com/inmueble/101176224/foto/21/', 'https://www.idealista.com/inmueble/101176224/foto/22/']",,,,"['https://www.idealista.com/inmueble/101176224/foto/24/', 'https://www.idealista.com/inmueble/101176224/foto/25/']",[],22 de abril,2023-04-23 01:52:15,"['https://www.idealista.com/inmueble/101176224/foto/5/', 'https://www.idealista.com/inmueble/101176224/foto/6/', 'https://www.idealista.com/inmueble/101176224/foto/7/']","['https://www.idealista.com/inmueble/101176224/foto/18/', 'https://www.idealista.com/inmueble/101176224/foto/19/', 'https://www.idealista.com/inmueble/101176224/foto/20/']",,,"['https://www.idealista.com/inmueble/101176224/foto/9/', 'https://www.idealista.com/inmueble/101176224/foto/10/', 'https://www.idealista.com/inmueble/101176224/foto/11/']",['https://www.idealista.com/inmueble/101176224/foto/8/'],,['https://www.idealista.com/inmueble/101176224/foto/1/'],['https://www.idealista.com/inmueble/101176224/foto/23/'],,,,,,,,,,
